timestamp_unix,timestamp_iso,participant_full_id,activity_counts,accelerometers_std_g,steps_count,missing_value_reason
1654369140000,2022-06-04T18:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369200000,2022-06-04T19:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369260000,2022-06-04T19:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369320000,2022-06-04T19:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369380000,2022-06-04T19:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369440000,2022-06-04T19:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369500000,2022-06-04T19:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369560000,2022-06-04T19:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369620000,2022-06-04T19:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369680000,2022-06-04T19:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369740000,2022-06-04T19:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369800000,2022-06-04T19:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369860000,2022-06-04T19:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369920000,2022-06-04T19:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654369980000,2022-06-04T19:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370040000,2022-06-04T19:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370100000,2022-06-04T19:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370160000,2022-06-04T19:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370220000,2022-06-04T19:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370280000,2022-06-04T19:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370340000,2022-06-04T19:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370400000,2022-06-04T19:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370460000,2022-06-04T19:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370520000,2022-06-04T19:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370580000,2022-06-04T19:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370640000,2022-06-04T19:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370700000,2022-06-04T19:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370760000,2022-06-04T19:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370820000,2022-06-04T19:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370880000,2022-06-04T19:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654370940000,2022-06-04T19:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371000000,2022-06-04T19:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371060000,2022-06-04T19:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371120000,2022-06-04T19:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371180000,2022-06-04T19:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371240000,2022-06-04T19:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371300000,2022-06-04T19:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371360000,2022-06-04T19:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371420000,2022-06-04T19:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371480000,2022-06-04T19:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371540000,2022-06-04T19:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371600000,2022-06-04T19:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371660000,2022-06-04T19:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371720000,2022-06-04T19:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371780000,2022-06-04T19:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371840000,2022-06-04T19:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371900000,2022-06-04T19:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654371960000,2022-06-04T19:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372020000,2022-06-04T19:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372080000,2022-06-04T19:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372140000,2022-06-04T19:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372200000,2022-06-04T19:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372260000,2022-06-04T19:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,,,,device_not_recording
1654372320000,2022-06-04T19:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,10.0,0.057,0,
1654372380000,2022-06-04T19:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654372440000,2022-06-04T19:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,0,
1654372500000,2022-06-04T19:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.002,0,
1654372560000,2022-06-04T19:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,94.0,0.096,15,
1654372620000,2022-06-04T19:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,83.0,0.063,8,
1654372680000,2022-06-04T19:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,136.0,0.083,16,
1654372740000,2022-06-04T19:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,39.0,0.025,0,
1654372800000,2022-06-04T20:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,42.0,0.031,0,
1654372860000,2022-06-04T20:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,79.0,0.046,2,
1654372920000,2022-06-04T20:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,71.0,0.039,2,
1654372980000,2022-06-04T20:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,58.0,0.021,0,
1654373040000,2022-06-04T20:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,80.0,0.02,0,
1654373100000,2022-06-04T20:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,70.0,0.046,5,
1654373160000,2022-06-04T20:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.026,2,
1654373220000,2022-06-04T20:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,0,
1654373280000,2022-06-04T20:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.002,0,
1654373340000,2022-06-04T20:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,18.0,0.012,3,
1654373400000,2022-06-04T20:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.023,2,
1654373460000,2022-06-04T20:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.013,0,
1654373520000,2022-06-04T20:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,15.0,0.013,0,
1654373580000,2022-06-04T20:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,53.0,0.03,0,
1654373640000,2022-06-04T20:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,73.0,0.017,0,
1654373700000,2022-06-04T20:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,132.0,0.11,17,
1654373760000,2022-06-04T20:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,124.0,0.084,21,
1654373820000,2022-06-04T20:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,78.0,0.036,5,
1654373880000,2022-06-04T20:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,66.0,0.039,2,
1654373940000,2022-06-04T20:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,79.0,0.059,10,
1654374000000,2022-06-04T20:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,119.0,0.043,6,
1654374060000,2022-06-04T20:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,105.0,0.084,8,
1654374120000,2022-06-04T20:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,48.0,0.018,2,
1654374180000,2022-06-04T20:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,18.0,0.029,4,
1654374240000,2022-06-04T20:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,2,
1654374300000,2022-06-04T20:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654374360000,2022-06-04T20:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,31.0,0.027,4,
1654374420000,2022-06-04T20:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,10.0,0.018,0,
1654374480000,2022-06-04T20:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.003,0,
1654374540000,2022-06-04T20:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,8.0,0.006,0,
1654374600000,2022-06-04T20:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.004,0,
1654374660000,2022-06-04T20:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,35.0,0.015,2,
1654374720000,2022-06-04T20:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,2,
1654374780000,2022-06-04T20:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,16.0,0.01,0,
1654374840000,2022-06-04T20:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,89.0,0.074,10,
1654374900000,2022-06-04T20:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,134.0,0.089,14,
1654374960000,2022-06-04T20:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,132.0,0.139,20,
1654375020000,2022-06-04T20:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,143.0,0.151,18,
1654375080000,2022-06-04T20:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,104.0,0.061,2,
1654375140000,2022-06-04T20:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,45.0,0.045,7,
1654375200000,2022-06-04T20:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,131.0,0.151,22,
1654375260000,2022-06-04T20:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,78.0,0.091,13,
1654375320000,2022-06-04T20:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,87.0,0.073,11,
1654375380000,2022-06-04T20:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,134.0,0.154,18,
1654375440000,2022-06-04T20:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,65.0,0.096,13,
1654375500000,2022-06-04T20:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.005,0,
1654375560000,2022-06-04T20:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,39.0,0.032,0,
1654375620000,2022-06-04T20:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.005,0,
1654375680000,2022-06-04T20:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654375740000,2022-06-04T20:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,12.0,0.016,2,
1654375800000,2022-06-04T20:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.007,0,
1654375860000,2022-06-04T20:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,23.0,0.017,0,
1654375920000,2022-06-04T20:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,19.0,0.012,2,
1654375980000,2022-06-04T20:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,57.0,0.027,4,
1654376040000,2022-06-04T20:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,118.0,0.079,10,
1654376100000,2022-06-04T20:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,61.0,0.062,9,
1654376160000,2022-06-04T20:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,15.0,0.006,0,
1654376220000,2022-06-04T20:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,24.0,0.013,0,
1654376280000,2022-06-04T20:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,40.0,0.033,4,
1654376340000,2022-06-04T20:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,24.0,0.01,0,
1654376400000,2022-06-04T21:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654376460000,2022-06-04T21:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.006,0,
1654376520000,2022-06-04T21:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,67.0,0.077,5,
1654376580000,2022-06-04T21:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,50.0,0.068,4,
1654376640000,2022-06-04T21:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,18.0,0.021,0,
1654376700000,2022-06-04T21:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.026,3,
1654376760000,2022-06-04T21:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,14.0,0.012,0,
1654376820000,2022-06-04T21:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654376880000,2022-06-04T21:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,13.0,0.018,2,
1654376940000,2022-06-04T21:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.006,0,
1654377000000,2022-06-04T21:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377060000,2022-06-04T21:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.002,0,
1654377120000,2022-06-04T21:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377180000,2022-06-04T21:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377240000,2022-06-04T21:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.005,0,
1654377300000,2022-06-04T21:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377360000,2022-06-04T21:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377420000,2022-06-04T21:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377480000,2022-06-04T21:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377540000,2022-06-04T21:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,33.0,0.031,6,
1654377600000,2022-06-04T21:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,27.0,0.024,2,
1654377660000,2022-06-04T21:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654377720000,2022-06-04T21:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377780000,2022-06-04T21:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377840000,2022-06-04T21:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,22.0,0.014,0,
1654377900000,2022-06-04T21:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654377960000,2022-06-04T21:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,20.0,0.008,0,
1654378020000,2022-06-04T21:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,15.0,0.008,0,
1654378080000,2022-06-04T21:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,11.0,0.005,0,
1654378140000,2022-06-04T21:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654378200000,2022-06-04T21:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654378260000,2022-06-04T21:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654378320000,2022-06-04T21:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654378380000,2022-06-04T21:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,26.0,0.015,0,
1654378440000,2022-06-04T21:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654378500000,2022-06-04T21:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,17.0,0.016,2,
1654378560000,2022-06-04T21:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,36.0,0.015,0,
1654378620000,2022-06-04T21:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.006,0,
1654378680000,2022-06-04T21:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,23.0,0.028,2,
1654378740000,2022-06-04T21:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,44.0,0.037,2,
1654378800000,2022-06-04T21:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.003,0,
1654378860000,2022-06-04T21:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.002,0,
1654378920000,2022-06-04T21:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,27.0,0.011,0,
1654378980000,2022-06-04T21:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,39.0,0.032,5,
1654379040000,2022-06-04T21:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,2.0,0.002,0,
1654379100000,2022-06-04T21:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,24.0,0.01,0,
1654379160000,2022-06-04T21:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654379220000,2022-06-04T21:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,6.0,0.003,0,
1654379280000,2022-06-04T21:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,19.0,0.007,0,
1654379340000,2022-06-04T21:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.003,0,
1654379400000,2022-06-04T21:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,13.0,0.007,0,
1654379460000,2022-06-04T21:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,13.0,0.005,0,
1654379520000,2022-06-04T21:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654379580000,2022-06-04T21:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,78.0,0.047,6,
1654379640000,2022-06-04T21:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,6.0,0.014,3,
1654379700000,2022-06-04T21:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654379760000,2022-06-04T21:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.001,0,
1654379820000,2022-06-04T21:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,20.0,0.018,2,
1654379880000,2022-06-04T21:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.004,0,
1654379940000,2022-06-04T21:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,0,
1654380000000,2022-06-04T22:00:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,0,
1654380060000,2022-06-04T22:01:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.002,0,
1654380120000,2022-06-04T22:02:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.003,0,
1654380180000,2022-06-04T22:03:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,67.0,0.067,10,
1654380240000,2022-06-04T22:04:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,142.0,0.114,20,
1654380300000,2022-06-04T22:05:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,110.0,0.084,9,
1654380360000,2022-06-04T22:06:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,76.0,0.045,4,
1654380420000,2022-06-04T22:07:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,91.0,0.09,13,
1654380480000,2022-06-04T22:08:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,75.0,0.062,10,
1654380540000,2022-06-04T22:09:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,100.0,0.105,15,
1654380600000,2022-06-04T22:10:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,13.0,0.005,0,
1654380660000,2022-06-04T22:11:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,0,
1654380720000,2022-06-04T22:12:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,0,
1654380780000,2022-06-04T22:13:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.003,0,
1654380840000,2022-06-04T22:14:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654380900000,2022-06-04T22:15:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.002,0,
1654380960000,2022-06-04T22:16:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,6.0,0.003,0,
1654381020000,2022-06-04T22:17:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.002,0,
1654381080000,2022-06-04T22:18:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654381140000,2022-06-04T22:19:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.003,0,
1654381200000,2022-06-04T22:20:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,17.0,0.006,0,
1654381260000,2022-06-04T22:21:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.004,0,
1654381320000,2022-06-04T22:22:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.004,0,
1654381380000,2022-06-04T22:23:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.004,0,
1654381440000,2022-06-04T22:24:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.004,0,
1654381500000,2022-06-04T22:25:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,6.0,0.006,0,
1654381560000,2022-06-04T22:26:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.004,0,
1654381620000,2022-06-04T22:27:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,25.0,0.019,0,
1654381680000,2022-06-04T22:28:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.005,0,
1654381740000,2022-06-04T22:29:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654381800000,2022-06-04T22:30:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,11.0,0.006,0,
1654381860000,2022-06-04T22:31:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,11.0,0.01,0,
1654381920000,2022-06-04T22:32:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,64.0,0.042,2,
1654381980000,2022-06-04T22:33:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.003,0,
1654382040000,2022-06-04T22:34:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,1.0,0.003,0,
1654382100000,2022-06-04T22:35:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,0.0,0.002,0,
1654382160000,2022-06-04T22:36:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.003,0,
1654382220000,2022-06-04T22:37:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,25.0,0.013,0,
1654382280000,2022-06-04T22:38:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,12.0,0.005,0,
1654382340000,2022-06-04T22:39:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,12.0,0.005,0,
1654382400000,2022-06-04T22:40:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,34.0,0.011,0,
1654382460000,2022-06-04T22:41:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,45.0,0.029,4,
1654382520000,2022-06-04T22:42:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.005,0,
1654382580000,2022-06-04T22:43:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,4.0,0.004,0,
1654382640000,2022-06-04T22:44:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,3.0,0.004,0,
1654382700000,2022-06-04T22:45:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.004,0,
1654382760000,2022-06-04T22:46:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,20.0,0.011,0,
1654382820000,2022-06-04T22:47:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,8.0,0.004,0,
1654382880000,2022-06-04T22:48:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,11.0,0.005,0,
1654382940000,2022-06-04T22:49:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,7.0,0.003,0,
1654383000000,2022-06-04T22:50:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,16.0,0.007,0,
1654383060000,2022-06-04T22:51:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,12.0,0.004,0,
1654383120000,2022-06-04T22:52:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.004,0,
1654383180000,2022-06-04T22:53:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,30.0,0.019,0,
1654383240000,2022-06-04T22:54:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,5.0,0.004,0,
1654383300000,2022-06-04T22:55:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,21.0,0.016,2,
1654383360000,2022-06-04T22:56:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.004,0,
1654383420000,2022-06-04T22:57:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,6.0,0.006,0,
1654383480000,2022-06-04T22:58:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,9.0,0.004,0,
1654383540000,2022-06-04T22:59:00Z,TSTORG-TSTSTUDY-TSTSITE-P0001,46.0,0.032,4,
